Date,League,Home_Team,Away_Team,FTR,FTHG,FTAG,HS,AS,HST,AST,Home_ELO,Away_ELO,Home_Win_Streak,Away_Win_Streak,Home_Loss_Streak,Away_Loss_Streak,Home_Unbeaten_Streak,Away_Unbeaten_Streak,Home_Winless_Streak,Away_Winless_Streak,Home_Points_Last_5,Away_Points_Last_5,Home_Points_Last_10,Away_Points_Last_10,Home_Points_Last_20,Away_Points_Last_20,Home_Net_FTG,Away_Net_FTG,Home_Net_S,Away_Net_S,Home_Net_ST,Away_Net_ST,FTHG_Conceded,FTAG_Conceded,HST_Conceded,AST_Conceded,HS_Conceded,AS_Conceded
2022-02-26,B1,Union SG,Eupen,1,0,0,13,2,2,0,1322.07496739899,750.901206968114,0,0,1,1,0,0,1,9,10,1,23,2,47,13,0,0,11,-11,2,-2,0,0,0,2,2,13
2022-02-26,B1,Mechelen,Cercle Brugge,1,2,2,21,14,5,5,1062.94344137698,1098.61452149251,2,0,0,1,2,0,0,2,12,7,18,19,38,30,0,0,7,-7,0,0,2,2,5,5,14,21
2022-02-26,B1,Oostende,St Truiden,1,0,0,11,7,2,1,871.41623487133,1073.34508092353,1,2,0,0,1,3,0,0,7,10,11,16,19,27,0,0,4,-4,1,-1,0,0,1,2,7,11
2022-02-26,B1,Oud-Heverlee Leuven,Anderlecht,1,0,0,14,18,4,5,1034.79475331319,1201.188220808,3,1,0,0,3,1,0,0,10,9,16,20,29,37,0,0,-4,4,-1,1,0,0,5,4,18,14
2022-02-27,B1,Club Brugge,Antwerp,2,4,1,17,8,9,3,1178.62130214598,1172.00730215926,1,4,0,0,1,6,0,0,10,9,18,20,37,39,3,-3,9,-9,6,-6,1,4,3,9,8,17
2022-02-27,B1,Genk,Kortrijk,2,2,0,29,12,9,4,1096.94075676367,954.118369677359,4,0,0,1,6,0,0,3,9,3,19,12,27,24,2,-2,17,-17,5,-5,0,2,4,9,12,29
2022-02-27,B1,Standard,Gent,0,0,1,12,10,4,4,870.905782194127,1167.72379303221,0,2,0,0,1,4,5,0,4,10,9,16,16,38,-1,1,2,-2,0,0,1,0,4,4,10,12
2022-02-27,B1,Waregem,Seraing,2,1,0,11,13,6,2,801.224003169192,760.227087121926,0,0,1,6,0,0,3,6,2,4,9,4,18,14,1,-1,-2,2,4,-4,0,1,2,6,13,11
2022-03-02,B1,Standard,Beerschot VA,2,1,0,8,12,3,5,861.091858495299,789.196970307988,0,0,1,6,0,0,6,13,1,4,6,7,16,15,1,-1,-4,4,-2,2,0,1,5,3,12,8
2022-03-04,B1,St Truiden,Mechelen,1,1,1,13,11,5,5,1064.96851178591,1064.58040757989,1,1,0,0,1,1,0,0,10,10,17,19,25,36,0,0,2,-2,0,0,1,1,5,5,11,13
2022-03-05,B1,Cercle Brugge,Genk,1,2,2,17,17,6,6,1096.9775552896,1123.72084061513,1,0,0,3,1,0,0,3,5,9,17,19,31,27,0,0,0,0,0,0,2,2,6,6,17,17
2022-03-05,B1,Kortrijk,Union SG,0,2,3,10,17,3,7,927.338285825899,1307.22655867286,1,2,0,0,1,11,0,0,3,10,9,21,23,48,-1,1,-7,7,-4,4,3,2,7,3,17,10
2022-03-05,B1,Seraing,Club Brugge,0,0,5,6,15,2,7,731.98561463495,1232.11492511974,0,2,1,0,0,3,2,0,1,12,4,18,14,39,-5,5,-9,9,-5,5,5,0,7,2,15,6
2022-03-06,B1,Antwerp,Beerschot VA,2,2,1,13,6,5,1,1118.5136791855,763.72581068311,0,0,2,7,0,0,3,14,6,3,17,7,36,15,1,-1,7,-7,4,-4,1,2,1,5,6,13
2022-03-06,B1,Anderlecht,Oostende,2,3,0,13,10,7,1,1194.0621828307,879.792804008952,2,0,0,1,2,0,0,2,10,5,18,12,37,19,3,-3,3,-3,6,-6,0,3,1,7,10,13
2022-03-06,B1,Charleroi,Standard,1,0,0,8,10,3,2,1012.33819033549,886.563018120177,0,0,1,2,0,0,1,2,9,4,14,9,33,19,0,0,-2,2,1,-1,0,0,2,3,10,8
2022-03-06,B1,Eupen,Oud-Heverlee Leuven,2,3,1,12,12,5,4,765.749615694248,1041.92079129049,0,0,5,1,0,0,5,1,2,10,3,17,11,30,2,-2,0,0,1,-1,1,3,4,5,12,12
2022-03-06,B1,Gent,Waregem,2,2,1,25,11,8,5,1177.53771673103,829.465475656168,1,0,0,2,1,0,0,4,12,4,19,12,38,20,1,-1,14,-14,3,-3,1,2,5,8,11,25
2022-03-11,B1,Oud-Heverlee Leuven,Union SG,0,1,4,9,21,2,8,969.065953723619,1313.68678144098,0,3,0,0,4,12,1,0,7,10,17,21,29,48,-3,3,-12,12,-6,6,4,1,8,2,21,9
2022-03-12,B1,Mechelen,Charleroi,1,2,2,10,14,3,5,1064.59828043164,1006.78645742051,0,1,0,0,3,1,1,0,8,7,17,12,34,33,0,0,-4,4,-2,2,2,2,5,3,14,10
2022-03-12,B1,Cercle Brugge,Kortrijk,2,2,0,22,6,4,0,1098.20670252625,920.878063057778,0,0,0,2,2,0,1,4,6,3,18,6,32,22,2,-2,16,-16,4,-4,0,2,0,4,6,22
2022-03-12,B1,Waregem,Eupen,2,3,0,9,16,5,6,821.861080814612,838.604453261119,1,0,0,0,1,1,0,10,4,4,9,6,20,11,3,-3,-7,7,-1,1,0,3,6,5,16,9
2022-03-12,B1,Oostende,Club Brugge,0,1,3,17,9,4,4,864.442230176736,1239.98705017833,0,3,0,0,2,4,1,0,5,12,9,20,18,41,-2,2,8,-8,0,0,3,1,4,4,9,17
2022-03-13,B1,Anderlecht,Antwerp,2,2,1,15,12,10,5,1209.41275666292,1125.86282390665,3,0,0,1,3,0,0,1,13,6,20,19,39,36,1,-1,3,-3,5,-5,1,2,5,10,12,15
2022-03-13,B1,Genk,St Truiden,0,0,1,14,8,4,4,1122.49169337848,1064.95063893416,5,0,0,0,7,4,0,1,10,11,19,18,28,25,-1,1,6,-6,0,0,1,0,4,4,8,14
2022-03-13,B1,Beerschot VA,Gent,0,0,2,10,14,2,6,756.376665961957,1185.14211157259,0,3,1,0,0,5,1,0,3,15,7,19,14,41,-2,2,-4,4,-4,4,2,0,6,2,14,10
2022-03-13,B1,Standard,Seraing,0,0,1,9,12,3,5,892.114751035152,724.113489576359,1,0,0,7,1,0,0,7,4,0,10,4,20,11,-1,1,-3,3,-2,2,1,0,5,3,12,9
2022-03-18,B1,Union SG,Oostende,1,1,1,18,7,7,4,1326.87412021868,855.387141537081,0,0,0,2,1,0,2,3,10,4,23,9,48,15,0,0,11,-11,3,-3,1,1,4,7,7,18
2022-03-19,B1,Eupen,Mechelen,1,1,1,12,22,5,6,781.446942353327,1061.9602496533,1,0,0,0,1,2,0,1,4,6,6,18,11,32,0,0,-10,10,-1,1,1,1,6,5,22,12
2022-03-19,B1,Charleroi,Cercle Brugge,2,5,0,12,9,11,4,1009.42448819885,1121.44022156186,0,0,0,0,1,1,2,3,5,8,13,18,31,35,5,-5,3,-3,7,-7,0,5,4,11,9,12
2022-03-19,B1,Seraing,Oud-Heverlee Leuven,1,1,1,12,12,3,5,770.484029871857,955.878614945923,0,0,2,2,0,0,3,2,3,4,7,14,14,28,0,0,0,0,-2,2,1,1,5,3,12,12
2022-03-19,B1,Antwerp,Waregem,2,1,0,19,5,7,2,1101.4130746595,879.018591722404,1,0,0,3,1,0,0,5,6,6,16,9,36,20,1,-1,14,-14,5,-5,0,1,2,7,5,19
2022-03-20,B1,Club Brugge,Genk,2,3,1,14,10,5,2,1249.04213881798,1085.2398956975,2,0,0,0,2,1,0,4,15,7,23,16,41,28,2,-2,4,-4,3,-3,1,3,2,5,10,14
2022-03-20,B1,Kortrijk,Standard,0,0,1,12,10,1,3,897.644544022162,845.744210739655,0,0,1,0,0,1,1,3,3,4,5,9,22,19,-1,1,2,-2,-2,2,1,0,3,1,10,12
2022-03-20,B1,Gent,Anderlecht,2,1,0,5,19,2,7,1191.99440464208,1233.86250591008,2,0,0,0,2,2,0,1,15,13,21,20,41,41,1,-1,-14,14,-5,5,0,1,7,2,19,5
2022-03-20,B1,St Truiden,Beerschot VA,2,3,2,18,10,4,5,1102.20243661514,749.524372892467,0,0,0,8,2,0,1,15,11,0,18,7,27,14,1,-1,8,-8,-1,1,2,3,5,4,10,18
2022-04-01,B1,Beerschot VA,Club Brugge,0,1,3,4,22,1,10,742.095851615456,1273.62964834344,0,4,2,0,0,5,2,0,0,15,4,23,14,43,-2,2,-18,18,-9,9,3,1,10,1,22,4
2022-04-02,B1,Waregem,St Truiden,0,0,2,9,15,0,7,865.097616621557,1109.63095789215,2,1,0,0,2,5,0,0,6,11,9,21,19,30,-2,2,-6,6,-7,7,2,0,7,0,15,9
2022-04-02,B1,Mechelen,Kortrijk,2,3,2,15,15,7,5,1051.26995172413,860.899588418005,0,0,0,3,4,0,2,5,7,3,16,4,30,19,1,-1,0,0,2,-2,2,3,5,7,15,15
2022-04-02,B1,Oostende,Seraing,1,2,2,13,7,2,4,869.398449749433,778.294183784742,0,1,1,0,0,1,2,0,5,4,10,8,16,15,0,0,6,-6,-2,2,2,2,4,2,7,13
2022-04-02,B1,Oud-Heverlee Leuven,Antwerp,0,0,1,16,9,5,3,948.068461033038,1115.33404976034,0,0,1,2,0,0,2,2,2,6,12,16,28,38,-1,1,7,-7,2,-2,1,0,3,5,9,16
2022-04-03,B1,Standard,Union SG,0,1,3,5,13,1,5,882.489166343812,1312.86281200633,0,4,1,0,0,13,1,0,7,11,11,21,21,46,-2,2,-8,8,-4,4,3,1,5,1,13,5
2022-04-03,B1,Cercle Brugge,Gent,1,2,2,15,10,3,6,1024.39888204053,1227.83204088098,1,4,0,0,3,6,0,0,8,15,15,23,34,41,0,0,5,-5,-3,3,2,2,6,3,10,15
2022-04-03,B1,Anderlecht,Charleroi,2,4,0,20,1,11,0,1198.02486967118,1106.46582772018,4,0,0,0,4,2,0,1,10,8,19,16,38,31,4,-4,19,-19,11,-11,0,4,0,11,1,20
2022-04-03,B1,Genk,Eupen,2,5,0,14,5,9,2,1060.65238617205,792.137240282493,0,0,1,1,0,0,1,11,4,5,13,7,28,12,5,-5,9,-9,7,-7,0,5,2,9,5,14
2022-04-09,B1,Eupen,Oostende,0,0,2,9,16,1,8,766.138567523338,865.296529588982,0,0,0,0,2,1,1,4,5,3,6,10,12,17,-2,2,-7,7,-7,7,2,0,8,1,16,9
2022-04-09,B1,Antwerp,Cercle Brugge,1,1,1,24,5,7,1,1133.01765392862,1032.82562542573,2,0,0,1,2,0,0,4,9,6,18,13,38,35,0,0,19,-19,6,-6,1,1,1,7,5,24
2022-04-10,B1,Charleroi,Waregem,2,3,0,15,9,7,3,1058.57836978588,847.852323944982,1,0,0,4,2,0,0,6,8,6,15,8,28,19,3,-3,6,-6,4,-4,0,3,3,7,9,15
2022-04-10,B1,Club Brugge,Mechelen,2,2,0,22,8,8,0,1277.55913368831,1067.30300308892,3,0,0,0,3,3,0,2,15,7,25,19,43,32,2,-2,14,-14,8,-8,0,2,0,8,8,22
2022-04-10,B1,Gent,Oud-Heverlee Leuven,2,5,0,26,7,12,3,1219.40529749578,930.384856864762,3,0,0,0,3,1,0,3,13,2,23,12,42,25,5,-5,19,-19,9,-9,0,5,3,12,7,26
2022-04-10,B1,Kortrijk,Anderlecht,0,2,3,15,15,5,9,844.866537053213,1245.91232760548,0,0,2,1,0,0,2,2,0,10,3,19,18,40,-1,1,0,0,-4,4,3,2,9,5,15,15
2022-04-10,B1,Seraing,Genk,0,0,2,4,13,2,6,782.396103945193,1086.6510589312,0,0,0,1,1,0,4,5,5,7,9,16,16,28,-2,2,-9,9,-4,4,2,0,6,2,13,4
2022-04-10,B1,St Truiden,Standard,2,3,0,15,11,5,2,1126.87625056872,875.695125195045,1,1,0,0,3,2,0,0,11,7,21,8,33,20,3,-3,4,-4,3,-3,0,3,2,5,11,15
2020-08-08,B1,Club Brugge,Charleroi,0,0,1,17,6,5,4,1297.70226986591,1083.57174795233,4,0,0,1,4,0,0,2,15,8,27,17,45,31,-1,1,11,-11,1,-1,1,0,4,5,6,17
2020-08-08,B1,Antwerp,Mouscron,1,1,1,12,4,9,2,1128.52742591184,1000,0,0,0,0,3,0,1,0,10,0,16,0,36,0,0,0,8,-8,7,-7,1,1,2,9,4,12
2020-08-08,B1,Standard,Cercle Brugge,2,1,0,11,6,8,1,854.904291449414,1037.31585344251,0,0,2,0,0,1,2,5,4,6,8,11,19,35,1,-1,5,-5,7,-7,0,1,1,8,6,11
2020-08-09,B1,St Truiden,Gent,2,2,1,11,13,8,2,1147.66708431436,1242.97034076967,2,0,0,0,4,7,0,1,13,13,23,25,33,44,1,-1,-2,2,6,-6,1,2,2,8,13,11
2020-08-09,B1,Waregem,Genk,0,1,2,8,15,6,4,822.858945778528,1099.6212155482,0,1,1,0,0,1,1,0,3,7,7,16,18,30,-1,1,-7,7,2,-2,2,1,4,6,15,8
2020-08-09,B1,Mechelen,Anderlecht,1,2,2,10,7,4,2,1047.15986691131,1251.69874613488,1,1,0,0,5,1,0,0,6,12,16,22,29,43,0,0,3,-3,2,-2,2,2,2,4,7,10
2020-08-09,B1,Kortrijk,Waasland-Beveren,0,1,3,11,8,4,6,839.080118523812,1000,0,0,3,0,0,0,3,0,0,0,3,0,17,0,-2,2,3,-3,-2,2,3,1,6,4,8,11
2020-08-10,B1,Oud-Heverlee Leuven,Eupen,1,1,1,4,16,3,6,906.819813590877,734.468766285969,0,0,2,2,0,0,3,12,1,4,11,6,24,11,0,0,-12,12,-3,3,1,1,6,3,16,4
2020-08-10,B1,Oostende,Beerschot VA,0,1,2,6,6,2,5,896.966330826351,738.166366270586,0,0,0,9,1,0,3,16,5,0,10,4,20,11,-1,1,0,0,-3,3,2,1,5,2,6,6
2020-08-14,B1,Mouscron,Mechelen,0,0,1,9,7,1,4,1005.66291107712,1055.62334448785,0,0,0,1,0,0,0,3,1,6,1,14,1,30,-1,1,2,-2,-3,3,1,0,4,1,7,9
2020-08-15,B1,Genk,Oud-Heverlee Leuven,1,1,1,20,10,4,4,1110.433255865,899.475528737824,1,0,0,1,1,0,0,4,9,2,19,9,33,22,0,0,10,-10,0,0,1,1,4,4,10,20
2020-08-15,B1,Charleroi,Oostende,2,1,0,14,8,2,0,1133.12562429721,851.280331253365,2,1,0,0,3,2,0,0,10,5,17,10,31,20,1,-1,6,-6,2,-2,0,1,0,2,8,14
2020-08-15,B1,Gent,Kortrijk,0,1,2,23,10,12,5,1202.4063114775,814.197936385251,4,0,0,4,4,0,0,6,10,0,25,3,41,16,-1,1,13,-13,7,-7,2,1,5,12,10,23
2020-08-16,B1,Cercle Brugge,Antwerp,2,2,1,11,8,5,3,989.905702454935,1122.86451483472,0,1,0,0,4,1,1,0,5,8,11,14,35,37,1,-1,3,-3,2,-2,1,2,3,5,8,11
2020-08-16,B1,Beerschot VA,Waregem,2,3,1,17,6,6,1,783.852365843573,812.046905461724,0,0,3,5,0,0,3,7,3,3,6,7,13,18,2,-2,11,-11,5,-5,1,3,1,6,6,17
2020-08-16,B1,Eupen,Club Brugge,0,0,4,13,11,1,5,741.813051139022,1248.14839352104,0,5,1,0,0,6,2,0,2,12,6,24,12,45,-4,4,2,-2,-4,4,4,0,5,1,11,13
2020-08-16,B1,Anderlecht,St Truiden,2,3,1,15,3,6,1,1243.23526855834,1188.23111360653,5,2,0,0,5,6,0,0,10,15,23,26,43,33,2,-2,12,-12,5,-5,1,3,1,6,3,15
2020-08-17,B1,Waasland-Beveren,Standard,0,1,2,5,17,3,8,1024.88218213856,902.314442436989,0,0,0,1,0,0,0,1,3,6,3,10,3,19,-1,1,-12,12,-5,5,2,1,8,3,17,5
2020-08-21,B1,Kortrijk,Eupen,1,0,0,6,16,1,6,872.01062170298,735.178069544502,0,0,4,0,0,1,4,13,3,2,6,6,18,11,0,0,-10,10,-5,5,0,0,6,1,16,6
2020-08-22,B1,Waregem,Waasland-Beveren,2,4,1,23,6,9,2,764.638015907967,982.039392109775,0,1,2,0,0,1,2,0,0,3,6,3,15,3,3,-3,17,-17,7,-7,1,4,2,9,6,23
2020-08-22,B1,Mechelen,Cercle Brugge,0,2,3,21,11,8,4,1083.05327480561,1033.58691924461,0,0,0,1,6,0,1,6,8,5,14,13,30,35,-1,1,10,-10,4,-4,3,2,4,8,11,21
2020-08-22,B1,Oud-Heverlee Leuven,Charleroi,0,1,3,8,11,2,5,908.149810615226,1143.6772883567,0,1,0,0,1,1,4,0,3,12,7,17,23,34,-2,2,-3,3,-3,3,3,1,5,2,11,8
2020-08-22,B1,Antwerp,Gent,2,1,0,6,17,4,5,1079.18329804505,1144.59362615977,0,0,0,1,4,0,2,2,8,7,14,22,34,38,1,-1,-11,11,-1,1,0,1,5,4,17,6
2020-08-23,B1,Standard,Genk,1,0,0,12,10,1,3,945.157232465775,1101.7589739876,1,2,0,0,1,2,0,0,9,10,13,17,22,34,0,0,2,-2,-2,2,0,0,3,1,10,12
2020-08-23,B1,Club Brugge,Beerschot VA,0,0,1,19,6,7,2,1254.78337511556,831.26125539733,0,1,1,0,0,1,1,0,12,6,27,9,45,13,-1,1,13,-13,5,-5,1,0,2,7,6,19
2020-08-23,B1,Anderlecht,Mouscron,1,1,1,16,7,5,2,1280.20701386127,978.232980759361,6,0,0,0,6,1,0,1,10,1,23,1,43,1,0,0,9,-9,3,-3,1,1,2,5,7,16
2020-08-24,B1,St Truiden,Oostende,1,0,0,9,13,1,2,1151.2593683036,840.728667193875,3,0,0,1,5,0,0,1,12,5,23,9,33,20,0,0,-4,4,-1,1,0,0,2,1,13,9
2020-08-28,B1,Oostende,Anderlecht,1,2,2,11,13,5,5,852.140752611194,1268.99193246894,0,0,1,0,0,2,4,1,5,11,10,21,18,41,0,0,-2,2,0,0,2,2,5,5,13,11
2020-08-29,B1,Eupen,St Truiden,1,1,1,5,17,3,4,741.172665869789,1139.84728288628,0,0,2,1,0,0,3,1,2,10,7,21,12,34,0,0,-12,12,-1,1,1,1,4,3,17,5
2020-08-29,B1,Cercle Brugge,Kortrijk,0,0,1,9,11,1,2,1070.11240179691,866.016025377693,1,1,0,0,5,1,0,0,8,4,16,7,35,19,-1,1,-2,2,-1,1,1,0,2,1,11,9
2020-08-29,B1,Waasland-Beveren,Oud-Heverlee Leuven,0,1,3,16,12,4,7,897.236981927678,890.174948180814,0,0,1,0,0,1,1,5,3,2,3,4,3,20,-2,2,4,-4,-3,3,3,1,7,4,12,16
2020-08-29,B1,Mouscron,Waregem,0,0,1,8,9,3,2,989.448062151695,849.440426090064,0,0,1,6,0,0,1,8,2,3,2,9,2,18,-1,1,-1,1,1,-1,1,0,2,3,9,8
2020-08-30,B1,Genk,Club Brugge,0,1,2,10,14,2,5,1094.99891243939,1195.92393940435,0,6,0,0,2,7,1,0,11,9,15,24,34,42,-1,1,-4,4,-3,3,2,1,5,2,14,10
2020-08-30,B1,Beerschot VA,Standard,0,0,3,20,14,5,8,890.120691108539,951.91729401399,1,1,0,0,1,1,0,0,9,7,9,14,16,23,-3,3,6,-6,-3,3,3,0,8,5,14,20
2020-08-30,B1,Charleroi,Antwerp,2,2,0,17,9,8,2,1161.65215079111,1117.13762892324,3,0,0,1,4,0,0,1,12,8,20,14,34,34,2,-2,8,-8,6,-6,0,2,2,8,9,17
2020-08-30,B1,Gent,Mechelen,2,1,0,15,13,7,3,1106.63929528157,1046.52779225331,0,1,1,0,0,1,1,0,4,7,19,14,35,30,1,-1,2,-2,4,-4,0,1,3,7,13,15
2020-09-11,B1,Eupen,Gent,2,2,1,17,19,7,6,754.243334648471,1133.15741087576,0,0,0,2,1,0,4,3,3,6,8,19,10,35,1,-1,-2,2,1,-1,1,2,6,7,19,17
2020-09-12,B1,Mechelen,Oostende,0,0,1,4,11,0,3,1020.00967665912,865.478221492795,0,0,1,0,0,1,2,2,4,5,11,8,29,19,-1,1,-7,7,-3,3,1,0,3,0,11,4
2020-09-12,B1,Oud-Heverlee Leuven,Standard,2,1,0,12,17,3,3,934.92390072709,996.850634892604,0,2,1,0,0,2,5,0,5,10,7,17,23,23,1,-1,-5,5,0,0,0,1,3,3,17,12
2020-09-12,B1,Club Brugge,Waasland-Beveren,2,4,1,18,7,9,4,1218.88132572083,852.488029381403,0,0,2,1,0,0,2,1,9,3,24,3,42,3,3,-3,11,-11,5,-5,1,4,4,9,7,18
2020-09-13,B1,Anderlecht,Cercle Brugge,2,2,0,15,8,6,1,1255.65446358734,1021.21481863453,0,1,0,0,7,1,1,0,9,7,19,13,39,32,2,-2,7,-7,5,-5,0,2,1,6,8,15
2020-09-13,B1,St Truiden,Antwerp,0,2,3,10,14,3,6,1126.77661410759,1078.86863790275,0,0,0,2,6,0,1,2,8,5,19,14,35,34,-1,1,-4,4,-3,3,3,2,6,3,14,10
2020-09-13,B1,Waregem,Charleroi,0,0,2,8,11,1,4,893.68014026348,1199.92114181161,1,2,0,0,1,2,0,0,6,15,12,23,21,34,-2,2,-3,3,-3,3,2,0,4,1,11,8
2020-09-13,B1,Kortrijk,Mouscron,2,3,0,17,9,8,2,914.913608540074,945.208347978278,0,0,0,0,1,2,5,2,7,2,7,2,19,2,3,-3,8,-8,6,-6,0,3,2,8,9,17
2020-09-14,B1,Beerschot VA,Genk,2,5,2,12,6,7,3,845.187350229925,1072.0415261229,0,0,1,0,0,3,1,1,9,8,9,15,16,34,3,-3,6,-6,4,-4,2,5,3,7,6,12
2020-09-18,B1,Charleroi,Beerschot VA,2,3,1,14,11,4,2,1212.76544984543,931.000723420125,4,2,0,0,5,2,0,0,15,12,23,12,37,19,2,-2,3,-3,2,-2,1,3,2,4,11,14
2020-09-19,B1,Oostende,Oud-Heverlee Leuven,2,3,1,17,15,4,6,910.841308941355,972.567921057125,0,1,0,0,1,2,5,0,5,8,10,9,22,26,2,-2,2,-2,-2,2,1,3,6,4,15,17
2020-09-19,B1,Mouscron,Gent,0,0,1,15,14,3,7,885.933869888732,1075.65027813216,0,0,2,3,0,0,2,4,2,3,2,16,2,35,-1,1,1,-1,-4,4,1,0,7,3,14,15
2020-09-19,B1,Waasland-Beveren,Anderlecht,0,2,4,14,17,6,7,840.686011752528,1273.71898513878,0,0,2,0,0,3,2,2,3,9,3,21,3,39,-2,2,-3,3,-1,1,4,2,7,6,17,14
2020-09-20,B1,Waregem,Club Brugge,0,0,6,9,14,4,7,880.835832229658,1230.6833433497,0,7,1,0,0,8,1,0,6,9,9,24,21,42,-6,6,-5,5,-3,3,6,0,7,4,14,9
2020-09-20,B1,Standard,Kortrijk,2,2,1,16,2,5,1,959.206614562568,974.188086629622,0,2,0,0,2,2,1,0,10,10,14,10,23,19,1,-1,14,-14,4,-4,1,2,1,5,2,16
2020-09-20,B1,Genk,Mechelen,2,3,1,11,18,4,5,986.228152932703,974.646589210563,0,0,1,1,0,0,2,1,5,4,12,10,31,29,2,-2,-7,7,-1,1,1,3,5,4,18,11
2020-09-20,B1,Antwerp,Eupen,1,2,2,16,11,5,3,1115.25337071425,811.750467392071,1,0,0,0,5,2,0,14,7,6,17,10,34,13,0,0,5,-5,2,-2,2,2,3,5,11,16
2020-09-21,B1,Cercle Brugge,St Truiden,2,3,0,13,14,6,2,1003.15029708308,1090.39188129609,0,0,1,0,0,1,1,2,6,5,12,18,29,35,3,-3,-1,1,4,-4,0,3,2,6,14,13
2020-09-25,B1,Kortrijk,Antwerp,0,1,3,15,14,5,3,940.809096627101,1104.00258504542,1,1,0,0,2,1,0,0,10,7,10,15,16,34,-2,2,1,-1,2,-2,3,1,3,5,14,15
2020-09-26,B1,Beerschot VA,Waasland-Beveren,2,3,2,19,5,6,3,916.533532229249,833.987301657237,1,0,0,2,1,0,0,2,9,0,12,3,19,3,1,-1,14,-14,3,-3,2,3,3,6,5,19
2020-09-26,B1,Mechelen,St Truiden,2,2,0,13,7,5,2,932.250398179008,1022.44803467291,0,0,2,1,0,0,3,3,3,2,9,17,26,35,2,-2,6,-6,3,-3,0,2,2,5,7,13
2020-09-26,B1,Gent,Oud-Heverlee Leuven,0,2,3,24,10,6,3,1091.72860772908,920.999366298367,1,0,0,1,1,0,0,1,6,7,16,9,35,26,-1,1,14,-14,3,-3,3,2,3,6,10,24
2020-09-27,B1,Standard,Waregem,1,2,2,16,5,4,2,992.585604565089,861.268272783605,1,1,0,0,3,1,0,0,10,6,16,9,26,18,0,0,11,-11,2,-2,2,2,2,4,5,16
2020-09-27,B1,Anderlecht,Eupen,1,1,1,6,8,3,5,1280.41769523407,823.001253060898,1,0,0,0,8,3,0,15,11,6,21,8,41,14,0,0,-2,2,-2,2,1,1,5,3,8,6
2020-09-27,B1,Club Brugge,Cercle Brugge,2,2,1,21,10,5,1,1250.25090279576,1071.09414370627,1,0,0,1,1,0,0,1,12,9,24,14,44,32,1,-1,11,-11,4,-4,1,2,1,5,10,21
2020-09-27,B1,Mouscron,Charleroi,1,1,1,7,19,2,6,869.855540291808,1227.23264103631,0,3,3,0,0,3,3,0,1,15,2,25,2,37,0,0,-12,12,-4,4,1,1,6,2,19,7
2020-09-28,B1,Genk,Oostende,1,2,2,11,17,5,11,1028.62434396426,962.409863700114,1,1,0,0,1,2,0,0,5,8,14,13,33,22,0,0,-6,6,-6,6,2,2,11,5,17,11
2020-10-02,B1,Antwerp,Mechelen,2,4,1,11,15,6,5,1128.65215170369,987.244798881765,0,0,0,2,6,0,1,2,10,3,18,11,34,29,3,-3,-4,4,1,-1,1,4,5,6,15,11
2020-10-03,B1,Waasland-Beveren,Genk,1,1,1,18,13,8,2,809.450195118868,1025.6114435866,0,0,3,1,0,0,3,2,0,5,3,15,3,31,0,0,5,-5,6,-6,1,1,2,8,13,18
2020-10-03,B1,Eupen,Cercle Brugge,0,1,2,10,16,3,6,836.856028763465,1054.2730002934,1,0,0,2,2,0,0,2,7,6,9,11,15,29,-1,1,-6,6,-3,3,2,1,6,3,16,10
2020-10-03,B1,Oud-Heverlee Leuven,Waregem,2,2,1,12,21,7,3,967.569782529811,867.043248471112,1,0,0,0,1,2,0,1,9,7,12,7,26,16,1,-1,-9,9,4,-4,1,2,3,7,21,12
2020-10-03,B1,St Truiden,Kortrijk,1,0,0,23,5,4,2,967.453633970148,916.159529968832,0,0,1,1,0,0,2,1,2,7,14,10,32,15,0,0,18,-18,2,-2,0,0,2,4,5,23
2020-10-04,B1,Club Brugge,Anderlecht,2,3,0,22,5,6,2,1267.07204620863,1266.56291953151,2,1,0,0,2,4,0,0,12,9,24,19,47,39,3,-3,17,-17,4,-4,0,3,2,6,5,22
2020-10-04,B1,Gent,Beerschot VA,2,5,1,22,20,6,7,1045.15819149764,941.070638767618,0,0,1,1,0,0,1,1,6,9,13,15,34,22,4,-4,2,-2,-1,1,1,5,7,6,20,22
2020-10-04,B1,Charleroi,Standard,0,1,2,7,10,2,5,1214.85901130279,986.810628877583,5,0,0,1,6,0,0,1,13,8,25,17,38,26,-1,1,-3,3,-3,3,2,1,5,2,10,7
2020-10-04,B1,Oostende,Mouscron,2,3,0,16,4,5,1,965.422764077774,882.22917002533,1,0,0,1,2,0,0,3,9,2,14,3,23,3,3,-3,12,-12,4,-4,0,3,1,5,4,16
2020-10-17,B1,Cercle Brugge,Gent,2,5,2,14,17,9,6,1068.50861474379,1090.89492392214,1,1,0,0,1,1,0,0,6,9,14,13,29,36,3,-3,-3,3,3,-3,2,5,6,9,17,14
2020-10-17,B1,Beerschot VA,St Truiden,2,6,3,15,12,7,5,895.333906343116,965.108467268286,2,0,0,2,2,0,0,4,6,2,15,12,22,33,3,-3,3,-3,2,-2,3,6,5,7,12,15
2020-10-17,B1,Mechelen,Kortrijk,0,1,2,19,12,6,6,953.758313449486,918.504696670694,1,0,0,0,1,1,0,2,3,7,10,11,26,15,-1,1,7,-7,0,0,2,1,6,6,12,19
